Moisture,Soil_temp,EC,time
21185845.0,20.75,3696925.0,2020-10-14 13:12:27
21178990.0,20.81,3697002.0,2020-10-14 13:13:00
21184215.0,20.81,3696855.0,2020-10-14 13:13:06
21178469.0,20.81,3697272.0,2020-10-14 13:13:39
21186901.0,20.75,3696967.0,2020-10-14 13:13:46
21180821.0,20.75,3697279.0,2020-10-14 13:14:18
21186607.0,20.87,3696820.0,2020-10-14 13:14:25
21178589.0,20.87,3697258.0,2020-10-14 13:14:57
21178349.0,20.87,3696953.0,2020-10-14 13:15:04
21175983.0,20.81,3696855.0,2020-10-14 13:15:37
21182504.0,20.81,3696883.0,2020-10-14 13:15:43
21187502.0,20.81,3697258.0,2020-10-14 13:16:16
21179017.0,20.81,3697328.0,2020-10-14 13:16:55
21179658.0,20.81,3697272.0,2020-10-14 13:17:02
21182852.0,20.81,3696918.0,2020-10-14 13:17:34
21189213.0,20.87,3697419.0,2020-10-14 13:17:41
21178202.0,20.87,3696848.0,2020-10-14 13:17:46
21185818.0,20.87,3696995.0,2020-10-14 13:17:52
21176598.0,20.87,3696862.0,2020-10-14 13:17:59
21189761.0,20.87,3697419.0,2020-10-14 13:18:05
21184990.0,20.87,3697335.0,2020-10-14 13:18:11
21188986.0,20.87,3697328.0,2020-10-14 13:18:16
21187930.0,20.87,3697370.0,2020-10-14 13:18:23
21182224.0,20.87,3697174.0,2020-10-14 13:18:29
21182344.0,20.87,3697426.0,2020-10-14 13:18:35
21184215.0,20.87,3697433.0,2020-10-14 13:18:41
21185818.0,20.87,3696911.0,2020-10-14 13:18:47
21177266.0,20.87,3696953.0,2020-10-14 13:18:53
21183052.0,20.93,3697300.0,2020-10-14 13:18:59
21185939.0,20.93,3697489.0,2020-10-14 13:19:05
21178202.0,20.93,3697314.0,2020-10-14 13:19:11
21187342.0,20.87,3697412.0,2020-10-14 13:19:23
21181903.0,20.87,3697030.0,2020-10-14 13:19:29
21178789.0,20.87,3697447.0,2020-10-14 13:19:35
21181943.0,20.87,3696897.0,2020-10-14 13:19:41
21181008.0,20.87,3697377.0,2020-10-14 13:19:47
21175422.0,20.87,3696869.0,2020-10-14 13:19:53
21178001.0,20.87,3697002.0,2020-10-14 13:19:59
21189133.0,20.87,3696841.0,2020-10-14 13:20:11
21182892.0,20.87,3697349.0,2020-10-14 13:20:17
21177453.0,20.87,3696785.0,2020-10-14 13:20:23
21184603.0,20.87,3696834.0,2020-10-14 13:20:29
21186366.0,20.87,3696890.0,2020-10-14 13:20:35
21188438.0,20.87,3697293.0,2020-10-14 13:20:47
21181916.0,20.87,3696918.0,2020-10-14 13:20:52
21185939.0,20.87,3696855.0,2020-10-14 13:20:59
21185431.0,20.87,3696876.0,2020-10-14 13:21:04
21184482.0,20.87,3696897.0,2020-10-14 13:21:11
21175770.0,20.87,3697279.0,2020-10-14 13:21:16
21183039.0,20.87,3697398.0,2020-10-14 13:21:23
21175115.0,20.87,3697219.0,2020-10-14 13:21:28
21185043.0,20.87,3697405.0,2020-10-14 13:21:35
21182344.0,20.87,3696890.0,2020-10-14 13:21:40
21178161.0,20.87,3696890.0,2020-10-14 13:21:47
21177066.0,20.87,3697342.0,2020-10-14 13:21:52
21181208.0,20.87,3697454.0,2020-10-14 13:21:59
21173631.0,20.87,3696813.0,2020-10-14 13:22:04
21187649.0,20.93,3696771.0,2020-10-14 13:22:16
21184763.0,20.87,3697440.0,2020-10-14 13:22:23
21175622.0,20.93,3696827.0,2020-10-14 13:22:28
21180153.0,20.87,3697328.0,2020-10-14 13:22:35
21176718.0,20.87,3696946.0,2020-10-14 13:22:40
21180032.0,20.87,3697335.0,2020-10-14 13:22:52
21181208.0,20.87,3696918.0,2020-10-14 13:22:59
21183440.0,20.87,3697009.0,2020-10-14 13:23:04
21183480.0,20.87,3697356.0,2020-10-14 13:23:11
21182491.0,20.87,3697307.0,2020-10-14 13:23:16
21182972.0,20.87,3697454.0,2020-10-14 13:23:23
21182879.0,20.87,3696988.0,2020-10-14 13:23:28
21182852.0,20.87,3697016.0,2020-10-14 13:23:35
21179137.0,20.87,3696620.0,2020-10-14 13:23:52
21182972.0,20.87,3696897.0,2020-10-14 13:23:59
21177934.0,20.87,3696869.0,2020-10-14 13:24:04
21174460.0,20.87,3696918.0,2020-10-14 13:24:11
21180740.0,20.87,3696883.0,2020-10-14 13:24:17
21180032.0,20.87,3697335.0,2020-10-14 13:24:23
21187382.0,20.87,3697356.0,2020-10-14 13:24:28
21180821.0,20.93,3696848.0,2020-10-14 13:24:35
21187850.0,20.87,3696799.0,2020-10-14 13:24:40
21183199.0,20.87,3697370.0,2020-10-14 13:24:47
21183827.0,20.87,3696848.0,2020-10-14 13:24:52
21179070.0,20.87,3696827.0,2020-10-14 13:24:59
21187930.0,20.87,3697156.0,2020-10-14 13:25:11
21176718.0,20.87,3697342.0,2020-10-14 13:25:16
21173939.0,20.87,3696890.0,2020-10-14 13:25:23
21174794.0,20.87,3696981.0,2020-10-14 13:25:28
21179645.0,20.81,3696953.0,2020-10-14 13:25:34
21177934.0,20.81,3697279.0,2020-10-14 13:25:40
21178549.0,20.87,3697468.0,2020-10-14 13:25:46
21181395.0,20.81,3696904.0,2020-10-14 13:25:52
21173832.0,20.87,3697209.0,2020-10-14 13:25:58
21183480.0,20.87,3697412.0,2020-10-14 13:26:04
21177386.0,20.87,3696939.0,2020-10-14 13:26:11
21184803.0,20.81,3697524.0,2020-10-14 13:26:16
21185110.0,20.75,3696911.0,2020-10-14 13:26:22
21181796.0,20.81,3697538.0,2020-10-14 13:26:28
21184923.0,20.81,3696862.0,2020-10-14 13:26:34
21186794.0,20.81,3697461.0,2020-10-14 13:26:40
21178282.0,20.87,3697065.0,2020-10-14 13:26:46
21175903.0,20.81,3697391.0,2020-10-14 13:26:52
21182064.0,20.87,3697037.0,2020-10-14 13:26:58
21179257.0,20.87,3696904.0,2020-10-14 13:27:04
21174607.0,20.87,3697384.0,2020-10-14 13:27:22
21180540.0,20.87,3696953.0,2020-10-14 13:27:28
21187542.0,20.87,3696995.0,2020-10-14 13:27:34
21189373.0,20.87,3697121.0,2020-10-14 13:27:40
21180085.0,20.87,3696939.0,2020-10-14 13:27:52
21175582.0,20.87,3697230.0,2020-10-14 13:27:58
21178870.0,20.93,3696953.0,2020-10-14 13:28:04
21180700.0,20.87,3697538.0,2020-10-14 13:28:10
21180888.0,20.87,3697419.0,2020-10-14 13:28:16
21178081.0,20.87,3697398.0,2020-10-14 13:28:22
21178349.0,20.87,3696988.0,2020-10-14 13:28:28
21181168.0,20.87,3697391.0,2020-10-14 13:28:34
21176210.0,20.87,3696981.0,2020-10-14 13:28:40
21176438.0,20.87,3697058.0,2020-10-14 13:28:46
21185591.0,20.87,3696995.0,2020-10-14 13:28:52
21178509.0,20.81,3697482.0,2020-10-14 13:28:58
21179725.0,20.81,3697244.0,2020-10-14 13:29:04
21184335.0,20.81,3696834.0,2020-10-14 13:29:10
21188945.0,20.87,3697335.0,2020-10-14 13:29:16
21183787.0,20.87,3697002.0,2020-10-14 13:29:28
21182077.0,20.87,3697370.0,2020-10-14 13:29:34
21185418.0,20.87,3696869.0,2020-10-14 13:29:40
21183212.0,20.87,3697363.0,2020-10-14 13:29:46
21184028.0,20.87,3697419.0,2020-10-14 13:29:52
21184375.0,20.87,3696897.0,2020-10-14 13:29:58
21184576.0,20.87,3697356.0,2020-10-14 13:30:04
21186246.0,20.87,3697384.0,2020-10-14 13:30:10
21185511.0,20.87,3697009.0,2020-10-14 13:30:16
21185618.0,20.87,3696904.0,2020-10-14 13:30:22
21184068.0,20.87,3696876.0,2020-10-14 13:30:28
21183119.0,20.87,3697293.0,2020-10-14 13:30:34
21183400.0,20.87,3696855.0,2020-10-14 13:30:47
21185164.0,20.87,3697086.0,2020-10-14 13:30:52
21174914.0,20.87,3696869.0,2020-10-14 13:30:58
21182772.0,20.87,3696883.0,2020-10-14 13:31:04
21178749.0,20.81,3697279.0,2020-10-14 13:31:10
21188197.0,20.81,3697349.0,2020-10-14 13:31:16
21175890.0,20.81,3696897.0,2020-10-14 13:31:22
21181088.0,20.81,3696897.0,2020-10-14 13:31:28
21178829.0,20.81,3696848.0,2020-10-14 13:31:34
21182077.0,20.81,3696995.0,2020-10-14 13:31:46
21177466.0,20.81,3697335.0,2020-10-14 13:31:52
21178562.0,20.87,3696939.0,2020-10-14 13:32:04
21186019.0,20.81,3696904.0,2020-10-14 13:32:10
21183787.0,20.87,3696862.0,2020-10-14 13:32:16
21183239.0,20.81,3696799.0,2020-10-14 13:32:22
21177493.0,20.81,3697356.0,2020-10-14 13:32:28
21186634.0,20.81,3697384.0,2020-10-14 13:32:34
21180473.0,20.81,3696848.0,2020-10-14 13:32:40
21182625.0,20.87,3697286.0,2020-10-14 13:32:46
21185752.0,20.81,3696820.0,2020-10-14 13:32:52
21179525.0,20.81,3696834.0,2020-10-14 13:32:58
21179457.0,20.81,3696848.0,2020-10-14 13:33:04
21184028.0,20.81,3697286.0,2020-10-14 13:33:10
21188945.0,20.81,3696757.0,2020-10-14 13:33:16
21180781.0,20.81,3697177.0,2020-10-14 13:33:22
21183747.0,20.81,3697328.0,2020-10-14 13:33:28
21176371.0,20.81,3697009.0,2020-10-14 13:33:34
21179578.0,20.87,3696876.0,2020-10-14 13:33:40
21184576.0,20.87,3696869.0,2020-10-14 13:33:46
21178709.0,20.87,3696841.0,2020-10-14 13:33:52
21185391.0,20.87,3696792.0,2020-10-14 13:33:58
21182999.0,20.87,3696792.0,2020-10-14 13:34:04
21186166.0,20.87,3697314.0,2020-10-14 13:34:10
21185738.0,20.87,3697307.0,2020-10-14 13:34:16
21176411.0,20.87,3696904.0,2020-10-14 13:34:23
21183079.0,20.81,3697356.0,2020-10-14 13:34:28
21185271.0,20.81,3696841.0,2020-10-14 13:34:35
21181061.0,20.81,3696855.0,2020-10-14 13:34:40
21182384.0,20.87,3696855.0,2020-10-14 13:34:47
21178202.0,20.81,3697300.0,2020-10-14 13:34:52
21181048.0,20.81,3696869.0,2020-10-14 13:34:58
21182117.0,20.81,3697300.0,2020-10-14 13:35:04
21186754.0,20.87,3697342.0,2020-10-14 13:35:10
21185190.0,20.81,3697293.0,2020-10-14 13:35:16
21183320.0,20.81,3696869.0,2020-10-14 13:35:28
21186393.0,20.87,3697328.0,2020-10-14 13:35:40
21181368.0,20.87,3697058.0,2020-10-14 13:35:52
21181836.0,20.87,3697314.0,2020-10-14 13:35:58
21184843.0,20.87,3697335.0,2020-10-14 13:36:04
21186634.0,20.87,3697377.0,2020-10-14 13:36:10
21184215.0,20.87,3696841.0,2020-10-14 13:36:17
21176478.0,20.87,3697370.0,2020-10-14 13:36:22
21185431.0,20.87,3697363.0,2020-10-14 13:36:29
21181449.0,20.87,3696932.0,2020-10-14 13:36:34
21179538.0,20.87,3696834.0,2020-10-14 13:36:41
21187542.0,20.87,3697279.0,2020-10-14 13:36:46
21183627.0,20.81,3697009.0,2020-10-14 13:36:53
810883607.0,20.81,3696876.0,2020-10-14 13:37:05
810895407.0,20.81,3697440.0,2020-10-14 13:37:10
810892707.0,20.81,3697489.0,2020-10-14 13:37:17
810884970.0,20.81,3697279.0,2020-10-14 13:37:23
810888057.0,20.81,3697188.0,2020-10-14 13:37:29
810883955.0,20.81,3696897.0,2020-10-14 13:37:35
810883634.0,20.81,3696813.0,2020-10-14 13:37:41
810885746.0,20.87,3697405.0,2020-10-14 13:37:53
810892707.0,20.87,3697384.0,2020-10-14 13:37:59
810889233.0,20.87,3697398.0,2020-10-14 13:38:05
810889273.0,20.87,3696778.0,2020-10-14 13:38:11
810883019.0,20.87,3697356.0,2020-10-14 13:38:17
810896650.0,20.87,3697426.0,2020-10-14 13:38:28
810887282.0,20.87,3697321.0,2020-10-14 13:38:35
810893910.0,20.81,3697328.0,2020-10-14 13:38:40
810888137.0,20.81,3696946.0,2020-10-14 13:38:47
810887242.0,20.81,3696988.0,2020-10-14 13:38:52
810893763.0,20.81,3696967.0,2020-10-14 13:38:59
810894618.0,20.81,3697307.0,2020-10-14 13:39:10
810882899.0,20.81,3696974.0,2020-10-14 13:39:16
810888912.0,20.87,3697223.0,2020-10-14 13:39:22
810894859.0,20.87,3696827.0,2020-10-14 13:39:28
810885906.0,20.87,3697356.0,2020-10-14 13:39:34
810887269.0,20.81,3697307.0,2020-10-14 13:39:46
810886026.0,20.81,3697251.0,2020-10-14 13:39:53
810889540.0,20.87,3697265.0,2020-10-14 13:39:58
810887269.0,20.87,3697307.0,2020-10-14 13:40:10
810885866.0,20.87,3696806.0,2020-10-14 13:40:16
810894618.0,20.87,3697244.0,2020-10-14 13:40:22
810883059.0,20.87,3696848.0,2020-10-14 13:40:29
810882899.0,20.87,3697314.0,2020-10-14 13:40:34
810893923.0,20.87,3696855.0,2020-10-14 13:40:41
810890168.0,20.87,3697279.0,2020-10-14 13:40:46
810891879.0,20.87,3697030.0,2020-10-14 13:40:53
810891999.0,20.87,3696848.0,2020-10-14 13:40:58
810895474.0,20.81,3697342.0,2020-10-14 13:41:05
810894151.0,20.87,3697370.0,2020-10-14 13:41:10
810894271.0,20.81,3697314.0,2020-10-14 13:41:17
810884703.0,20.87,3697293.0,2020-10-14 13:41:22
810884930.0,20.87,3696855.0,2020-10-14 13:41:29
810895901.0,20.87,3697412.0,2020-10-14 13:41:34
810891639.0,20.87,3697356.0,2020-10-14 13:41:41
810893483.0,20.87,3696869.0,2020-10-14 13:41:46
810884690.0,20.87,3696925.0,2020-10-14 13:41:53
810886146.0,20.87,3697307.0,2020-10-14 13:41:58
810887857.0,20.87,3697391.0,2020-10-14 13:42:05
810889808.0,20.81,3696813.0,2020-10-14 13:42:10
810885478.0,20.81,3696918.0,2020-10-14 13:42:17
810890797.0,20.87,3696995.0,2020-10-14 13:42:22
810893870.0,20.87,3697398.0,2020-10-14 13:42:29
810888445.0,20.87,3697468.0,2020-10-14 13:42:34
810885946.0,20.87,3697356.0,2020-10-14 13:42:41
810895554.0,20.87,3697426.0,2020-10-14 13:42:46
810887977.0,20.87,3696897.0,2020-10-14 13:42:52
810894578.0,20.87,3696974.0,2020-10-14 13:42:58
810883139.0,20.81,3696855.0,2020-10-14 13:43:04
810893255.0,20.81,3696862.0,2020-10-14 13:43:10
810891732.0,20.81,3697286.0,2020-10-14 13:43:17
810895327.0,20.87,3697335.0,2020-10-14 13:43:28
810884543.0,20.87,3696925.0,2020-10-14 13:43:40
810893603.0,20.87,3696869.0,2020-10-14 13:45:40
810891411.0,20.87,3697391.0,2020-10-14 13:45:46
810891639.0,20.87,3697135.0,2020-10-14 13:45:52
810884342.0,20.87,3696911.0,2020-10-14 13:45:58
810890396.0,20.87,3696897.0,2020-10-14 13:46:04
810888338.0,20.87,3697391.0,2020-10-14 13:46:10
810885050.0,20.87,3697377.0,2020-10-14 13:46:16
810891879.0,20.87,3697205.0,2020-10-14 13:46:22
810886961.0,20.87,3697419.0,2020-10-14 13:46:28
810884195.0,20.87,3696967.0,2020-10-14 13:46:41
810889928.0,20.87,3697307.0,2020-10-14 13:46:46
810886574.0,20.87,3696862.0,2020-10-14 13:46:52
810896369.0,20.87,3697447.0,2020-10-14 13:46:58
810884623.0,20.87,3696939.0,2020-10-14 13:47:10
810896222.0,20.87,3697356.0,2020-10-14 13:47:16
810889500.0,20.87,3697307.0,2020-10-14 13:47:22
810892200.0,20.87,3697370.0,2020-10-14 13:47:29
810891411.0,20.87,3696890.0,2020-10-14 13:47:34
810896650.0,20.87,3697335.0,2020-10-14 13:47:40
810892427.0,20.87,3697433.0,2020-10-14 13:47:47
810885558.0,20.87,3697244.0,2020-10-14 13:47:53
810892079.0,20.87,3696820.0,2020-10-14 13:47:58
810887322.0,20.87,3696862.0,2020-10-14 13:48:05
810898213.0,20.87,3697065.0,2020-10-14 13:48:11
810890944.0,20.87,3696813.0,2020-10-14 13:48:17
810885158.0,20.87,3696778.0,2020-10-14 13:48:22
810893135.0,20.87,3697391.0,2020-10-14 13:48:28
810891104.0,20.87,3697258.0,2020-10-14 13:48:34
810891371.0,20.87,3696939.0,2020-10-14 13:48:40
810890663.0,20.87,3697461.0,2020-10-14 13:48:46
810889540.0,20.93,3696932.0,2020-10-14 13:48:58
810894218.0,20.87,3697030.0,2020-10-14 13:49:04
810893630.0,20.87,3696799.0,2020-10-14 13:49:10
810884930.0,20.93,3696897.0,2020-10-14 13:49:16
810895794.0,20.87,3697342.0,2020-10-14 13:49:22
810891425.0,20.87,3696911.0,2020-10-14 13:49:28
810890356.0,20.87,3696911.0,2020-10-14 13:49:34
810888525.0,20.87,3697370.0,2020-10-14 13:49:40
810897558.0,20.87,3696939.0,2020-10-14 13:49:46
810893456.0,20.87,3696897.0,2020-10-14 13:49:52
810890008.0,20.87,3696876.0,2020-10-14 13:49:58
810886614.0,20.87,3696974.0,2020-10-14 13:50:04
810887469.0,20.87,3696841.0,2020-10-14 13:50:10
810892587.0,20.87,3696862.0,2020-10-14 13:50:16
810885238.0,20.87,3696869.0,2020-10-14 13:50:22
810885318.0,20.87,3697391.0,2020-10-14 13:50:29
810891224.0,20.87,3697009.0,2020-10-14 13:50:34
810891639.0,20.87,3697058.0,2020-10-14 13:50:41
810890797.0,20.93,3696939.0,2020-10-14 13:50:46
810886454.0,20.87,3697356.0,2020-10-14 13:50:53
810887202.0,20.87,3697307.0,2020-10-14 13:50:58
810895046.0,20.87,3697226.0,2020-10-14 13:51:05
810891064.0,20.87,3696988.0,2020-10-14 13:51:10
810889300.0,20.87,3697377.0,2020-10-14 13:51:17
810892160.0,20.87,3697363.0,2020-10-14 13:51:22
810896449.0,20.87,3697209.0,2020-10-14 13:51:29
810891064.0,20.87,3697426.0,2020-10-14 13:51:35
810889888.0,20.87,3697482.0,2020-10-14 13:51:41
810889300.0,20.87,3696932.0,2020-10-14 13:51:47
810887309.0,20.87,3696960.0,2020-10-14 13:51:52
810890048.0,20.87,3697370.0,2020-10-14 13:51:59
810887737.0,20.87,3697440.0,2020-10-14 13:52:11
810895086.0,20.87,3697272.0,2020-10-14 13:52:17
810894418.0,20.93,3696757.0,2020-10-14 13:52:30
810891572.0,20.87,3697079.0,2020-10-14 13:52:35
810887469.0,20.87,3696883.0,2020-10-14 13:52:48
810895006.0,20.87,3696841.0,2020-10-14 13:52:54
810890944.0,20.87,3697412.0,2020-10-14 13:53:00
810895941.0,20.87,3697321.0,2020-10-14 13:53:12
810890396.0,20.87,3697426.0,2020-10-14 13:53:17
810891104.0,20.87,3696869.0,2020-10-14 13:53:24
810898213.0,20.87,3697468.0,2020-10-14 13:53:29
810896062.0,20.87,3697300.0,2020-10-14 13:53:36
810889420.0,20.87,3697342.0,2020-10-14 13:53:41
810883207.0,20.87,3696897.0,2020-10-14 13:53:48
810891304.0,20.87,3696876.0,2020-10-14 13:53:53
810895754.0,20.87,3697419.0,2020-10-14 13:54:06
810898333.0,20.87,3697503.0,2020-10-14 13:54:12
810896690.0,20.87,3697314.0,2020-10-14 13:54:18
810895955.0,20.87,3696911.0,2020-10-14 13:54:24
810893990.0,20.87,3697100.0,2020-10-14 13:54:30
810886066.0,20.87,3697335.0,2020-10-14 13:54:36
810894859.0,20.87,3697447.0,2020-10-14 13:54:41
810896569.0,20.87,3696960.0,2020-10-14 13:54:48
810891532.0,20.81,3697412.0,2020-10-14 13:54:54
810893055.0,20.81,3697279.0,2020-10-14 13:55:00
810895166.0,20.87,3696960.0,2020-10-14 13:55:05
810894298.0,20.87,3697244.0,2020-10-14 13:55:12
810894819.0,20.87,3697300.0,2020-10-14 13:55:17
810896957.0,20.87,3697286.0,2020-10-14 13:55:24
810896489.0,20.87,3697412.0,2020-10-14 13:55:29
810887162.0,20.81,3696995.0,2020-10-14 13:55:41
810893135.0,20.81,3696953.0,2020-10-14 13:55:48
810895941.0,20.87,3697405.0,2020-10-14 13:55:53
810887737.0,20.87,3697377.0,2020-10-14 13:56:00
810893603.0,20.81,3696953.0,2020-10-14 13:56:05
810897465.0,20.81,3697426.0,2020-10-14 13:56:12
810892320.0,20.81,3697405.0,2020-10-14 13:56:17
810896890.0,20.87,3696953.0,2020-10-14 13:56:29
810886066.0,20.87,3696960.0,2020-10-14 13:56:36
810892200.0,20.87,3696883.0,2020-10-14 13:56:41
810891719.0,20.87,3697398.0,2020-10-14 13:56:48
810896422.0,20.87,3697412.0,2020-10-14 13:56:53
810894699.0,20.81,3696813.0,2020-10-14 13:57:06
810891959.0,20.87,3696897.0,2020-10-14 13:57:18
810887042.0,20.87,3696974.0,2020-10-14 13:57:24
810896035.0,20.87,3696862.0,2020-10-14 13:57:30
810884222.0,20.81,3696953.0,2020-10-14 13:57:36
810897826.0,20.87,3697356.0,2020-10-14 13:57:42
810892815.0,20.87,3696792.0,2020-10-14 13:57:48
810894806.0,20.81,3697517.0,2020-10-14 13:57:54
810884543.0,20.81,3696981.0,2020-10-14 13:58:00
810887469.0,20.81,3696918.0,2020-10-14 13:58:06
810888244.0,20.81,3697328.0,2020-10-14 13:58:12
810892387.0,20.81,3696988.0,2020-10-14 13:58:18
810885678.0,20.87,3696953.0,2020-10-14 13:58:24
810892079.0,20.87,3696939.0,2020-10-14 13:58:30
810897545.0,20.87,3697363.0,2020-10-14 13:58:36
810885678.0,20.87,3697300.0,2020-10-14 13:58:42
810889313.0,20.87,3697433.0,2020-10-14 13:58:48
810886374.0,20.87,3696911.0,2020-10-14 13:58:54
810898213.0,20.87,3697342.0,2020-10-14 13:59:00
21179485.0,20.87,3696876.0,2020-10-14 13:59:06
21186754.0,20.87,3697016.0,2020-10-14 13:59:12
21188037.0,20.87,3697335.0,2020-10-14 13:59:18
21185899.0,20.81,3697051.0,2020-10-14 13:59:24
810897665.0,20.87,3697044.0,2020-10-14 13:59:30
21182344.0,20.87,3697419.0,2020-10-14 13:59:36
21181355.0,20.81,3697286.0,2020-10-14 13:59:42
21179805.0,20.87,3697002.0,2020-10-14 13:59:48
21186634.0,20.81,3697447.0,2020-10-14 13:59:54
21184335.0,20.87,3697258.0,2020-10-14 14:00:00
21179417.0,20.81,3697002.0,2020-10-14 14:00:06
21179097.0,20.81,3697433.0,2020-10-14 14:00:12
21182144.0,20.81,3697503.0,2020-10-14 14:00:18
21176745.0,20.81,3696911.0,2020-10-14 14:00:24
21183239.0,20.81,3696876.0,2020-10-14 14:00:30
21179297.0,20.81,3696974.0,2020-10-14 14:00:36
21177493.0,20.81,3697002.0,2020-10-14 14:00:42
21183587.0,20.81,3697440.0,2020-10-14 14:00:48
21180580.0,20.81,3697433.0,2020-10-14 14:00:54
21187182.0,20.81,3697384.0,2020-10-14 14:01:00
21178161.0,20.81,3696925.0,2020-10-14 14:01:06
21189761.0,20.87,3697321.0,2020-10-14 14:01:12
21189173.0,20.87,3697370.0,2020-10-14 14:01:18
21177774.0,20.87,3696925.0,2020-10-14 14:01:24
21183827.0,20.87,3696904.0,2020-10-14 14:01:36
21176758.0,20.87,3697405.0,2020-10-14 14:01:42
21178522.0,20.87,3697412.0,2020-10-14 14:01:48
21180233.0,20.87,3697447.0,2020-10-14 14:01:54
21188785.0,20.87,3696827.0,2020-10-14 14:02:00
21186874.0,20.81,3696939.0,2020-10-14 14:02:07
21176250.0,20.81,3696953.0,2020-10-14 14:02:19
21189961.0,20.87,3697482.0,2020-10-14 14:02:24
21185551.0,20.87,3697307.0,2020-10-14 14:02:31
21183039.0,20.87,3697391.0,2020-10-14 14:02:36
21183747.0,20.87,3696967.0,2020-10-14 14:02:43
21184175.0,20.87,3697307.0,2020-10-14 14:02:48
21188545.0,20.87,3697356.0,2020-10-14 14:02:55
21189640.0,20.81,3697216.0,2020-10-14 14:03:00
21176010.0,20.81,3696855.0,2020-10-14 14:03:07
21179377.0,20.81,3696785.0,2020-10-14 14:03:12
21180700.0,20.81,3696911.0,2020-10-14 14:03:19
21183159.0,20.81,3697300.0,2020-10-14 14:03:25
21188398.0,20.81,3697321.0,2020-10-14 14:03:31
21180233.0,20.81,3697433.0,2020-10-14 14:03:37
21185231.0,20.87,3696932.0,2020-10-14 14:03:43
21183199.0,20.87,3696911.0,2020-10-14 14:03:49
21187222.0,20.87,3697363.0,2020-10-14 14:03:55
21175730.0,20.81,3697251.0,2020-10-14 14:04:01
21187569.0,20.87,3697356.0,2020-10-14 14:04:07
21186099.0,20.81,3697412.0,2020-10-14 14:04:13
21175435.0,20.81,3696813.0,2020-10-14 14:04:19
21181676.0,20.81,3697335.0,2020-10-14 14:04:31
21184495.0,20.81,3697279.0,2020-10-14 14:04:37
21178161.0,20.81,3697391.0,2020-10-14 14:04:43
21181208.0,20.81,3697412.0,2020-10-14 14:04:49
21185698.0,20.81,3697030.0,2020-10-14 14:04:55
21182625.0,20.81,3697293.0,2020-10-14 14:05:01
21186874.0,20.81,3697405.0,2020-10-14 14:05:07
21186674.0,20.81,3697461.0,2020-10-14 14:05:13
21190469.0,20.81,3697321.0,2020-10-14 14:05:19
21190068.0,20.81,3697426.0,2020-10-14 14:05:25
21184215.0,20.81,3697342.0,2020-10-14 14:05:31
21189253.0,20.81,3696799.0,2020-10-14 14:05:37
21183747.0,20.81,3696925.0,2020-10-14 14:05:43
