Moisture,Soil_temp,EC,time
810929078.0,22.06,3697079.0,2020-10-05 15:37:08
810929199.0,22.0,3696764.0,2020-10-05 15:37:14
810929078.0,22.06,3696806.0,2020-10-05 15:37:26
810930441.0,22.06,3696718.0,2020-10-05 15:37:32
810931924.0,22.06,3696855.0,2020-10-05 15:37:38
810929038.0,22.0,3697181.0,2020-10-05 15:37:44
810932512.0,22.06,3696876.0,2020-10-05 15:37:51
810931778.0,22.06,3697279.0,2020-10-05 15:37:56
810929385.0,22.06,3696848.0,2020-10-05 15:38:08
810929747.0,22.06,3696841.0,2020-10-05 15:38:15
810930094.0,22.06,3697328.0,2020-10-05 15:38:20
810929868.0,22.06,3696932.0,2020-10-05 15:38:27
810928571.0,22.06,3696757.0,2020-10-05 15:38:32
810932633.0,22.06,3697384.0,2020-10-05 15:38:39
810932713.0,22.06,3697433.0,2020-10-05 15:38:51
810930908.0,22.06,3697293.0,2020-10-05 15:38:56
810931577.0,22.06,3697286.0,2020-10-05 15:39:03
810931456.0,22.06,3697156.0,2020-10-05 15:39:08
810932165.0,22.06,3697314.0,2020-10-05 15:39:15
810928998.0,22.06,3696771.0,2020-10-05 15:39:20
21286669.0,22.06,3696855.0,2020-10-05 15:39:27
21285814.0,22.06,3697286.0,2020-10-05 15:39:32
21286604.0,22.06,3697230.0,2020-10-05 15:39:38
21285960.0,22.06,3697314.0,2020-10-05 15:39:44
21288660.0,22.06,3697279.0,2020-10-05 15:39:50
810930376.0,22.06,3696960.0,2020-10-05 15:55:46
810929812.0,22.06,3696806.0,2020-10-05 15:55:52
810932859.0,22.06,3697258.0,2020-10-05 15:56:04
810929400.0,22.06,3697258.0,2020-10-05 15:56:10
21288675.0,22.06,3697244.0,2020-10-05 16:00:34
21286685.0,22.06,3696834.0,2020-10-05 16:00:41
21289691.0,22.06,3696911.0,2020-10-05 16:00:53
21285935.0,22.0,3696799.0,2020-10-05 16:00:58
21286564.0,22.06,3696792.0,2020-10-05 16:01:05
21286096.0,22.06,3696697.0,2020-10-05 16:01:10
21287031.0,22.06,3696778.0,2020-10-05 16:01:17
21288514.0,22.06,3697202.0,2020-10-05 16:01:22
21285814.0,22.06,3696792.0,2020-10-05 16:01:29
21286000.0,22.06,3696725.0,2020-10-05 16:01:34
21286242.0,22.0,3696890.0,2020-10-05 16:01:41
21286830.0,22.0,3697258.0,2020-10-05 16:01:47
21286282.0,22.0,3696841.0,2020-10-05 16:01:53
21287217.0,22.06,3696848.0,2020-10-05 16:01:58
21289006.0,22.06,3697128.0,2020-10-05 16:02:05
21288152.0,22.0,3697265.0,2020-10-05 16:02:11
21285960.0,22.0,3697307.0,2020-10-05 16:02:17
21286669.0,22.0,3696820.0,2020-10-05 16:02:22
21289449.0,22.0,3696925.0,2020-10-05 16:02:29
21288982.0,22.0,3696855.0,2020-10-05 16:02:35
21288434.0,22.06,3696599.0,2020-10-05 16:02:41
21286604.0,22.0,3696820.0,2020-10-05 16:02:46
21286483.0,22.0,3696855.0,2020-10-05 16:02:53
21287620.0,22.0,3697191.0,2020-10-05 16:02:58
21289168.0,22.0,3697272.0,2020-10-05 16:03:05
21286242.0,22.0,3697265.0,2020-10-05 16:03:10
21289329.0,22.0,3696841.0,2020-10-05 16:03:17
21286298.0,22.0,3696813.0,2020-10-05 16:03:22
21286467.0,22.0,3696778.0,2020-10-05 16:03:28
21286951.0,22.06,3697114.0,2020-10-05 16:03:35
21289514.0,22.0,3697286.0,2020-10-05 16:03:40
21289127.0,22.0,3697202.0,2020-10-05 16:03:47
21287338.0,22.0,3697265.0,2020-10-05 16:03:56
21287257.0,22.0,3697272.0,2020-10-05 16:03:58
21289047.0,22.0,3697279.0,2020-10-05 16:04:04
21286443.0,22.0,3696806.0,2020-10-05 16:04:11
21287459.0,22.0,3696883.0,2020-10-05 16:04:16
21285694.0,22.0,3697272.0,2020-10-05 16:04:23
21286161.0,22.06,3696820.0,2020-10-05 16:04:28
21286790.0,22.06,3697065.0,2020-10-05 16:04:35
21285307.0,22.06,3697251.0,2020-10-05 16:04:40
21286483.0,22.06,3696869.0,2020-10-05 16:04:47
21286161.0,22.06,3697293.0,2020-10-05 16:04:52
21289047.0,22.06,3697335.0,2020-10-05 16:04:59
21289127.0,22.06,3697300.0,2020-10-05 16:05:04
21289369.0,22.06,3697342.0,2020-10-05 16:05:11
21287112.0,22.06,3697314.0,2020-10-05 16:05:17
21288192.0,22.06,3697149.0,2020-10-05 16:05:23
21286629.0,22.06,3697377.0,2020-10-05 16:05:29
21287112.0,22.06,3697391.0,2020-10-05 16:05:35
21287378.0,22.06,3696683.0,2020-10-05 16:05:41
21288982.0,22.0,3697265.0,2020-10-05 16:05:47
21289731.0,22.06,3696799.0,2020-10-05 16:05:53
21289047.0,22.06,3697377.0,2020-10-05 16:05:59
21286387.0,22.06,3697156.0,2020-10-05 16:06:05
21286177.0,22.0,3697216.0,2020-10-05 16:06:11
21286427.0,22.06,3697251.0,2020-10-05 16:06:17
21288152.0,22.0,3696834.0,2020-10-05 16:06:23
21286403.0,22.06,3696855.0,2020-10-05 16:06:29
21286217.0,22.06,3697230.0,2020-10-05 16:06:35
21286588.0,22.06,3696869.0,2020-10-05 16:06:41
21286629.0,22.06,3696806.0,2020-10-05 16:06:47
21286121.0,22.06,3697209.0,2020-10-05 16:06:53
21286483.0,22.06,3696813.0,2020-10-05 16:06:59
21285855.0,22.06,3696806.0,2020-10-05 16:07:05
21286161.0,22.0,3696848.0,2020-10-05 16:07:11
21287152.0,22.06,3697307.0,2020-10-05 16:07:17
21289329.0,22.06,3697181.0,2020-10-05 16:07:23
21286588.0,22.06,3696904.0,2020-10-05 16:07:29
21286136.0,22.06,3696827.0,2020-10-05 16:07:35
21286709.0,22.06,3697307.0,2020-10-05 16:07:41
21289449.0,22.06,3696897.0,2020-10-05 16:07:47
21289022.0,22.06,3697328.0,2020-10-05 16:07:53
21286790.0,22.06,3697412.0,2020-10-05 16:07:59
21286870.0,22.06,3697237.0,2020-10-05 16:08:05
21290183.0,22.06,3697370.0,2020-10-05 16:08:11
21289530.0,22.06,3696862.0,2020-10-05 16:08:17
21289248.0,22.06,3697286.0,2020-10-05 16:08:22
21288781.0,22.0,3697300.0,2020-10-05 16:08:29
21288740.0,22.06,3697272.0,2020-10-05 16:08:34
21287338.0,22.06,3697272.0,2020-10-05 16:08:41
21286644.0,22.06,3697279.0,2020-10-05 16:08:46
21288901.0,22.06,3697223.0,2020-10-05 16:08:53
21289062.0,22.06,3697286.0,2020-10-05 16:08:58
21286644.0,22.06,3696834.0,2020-10-05 16:09:05
21286725.0,22.06,3697223.0,2020-10-05 16:09:11
21286830.0,22.06,3697328.0,2020-10-05 16:09:17
21289892.0,22.06,3696834.0,2020-10-05 16:09:22
21289691.0,22.0,3697149.0,2020-10-05 16:09:35
21289208.0,22.0,3697272.0,2020-10-05 16:09:41
21286830.0,22.06,3696834.0,2020-10-05 16:09:46
21287297.0,22.06,3697286.0,2020-10-05 16:09:53
21286483.0,22.06,3697223.0,2020-10-05 16:09:59
21288901.0,22.06,3697251.0,2020-10-05 16:10:05
21288942.0,22.06,3696820.0,2020-10-05 16:10:11
21289168.0,22.06,3696869.0,2020-10-05 16:10:17
21287217.0,22.06,3696799.0,2020-10-05 16:10:23
21286161.0,22.06,3696911.0,2020-10-05 16:10:29
21286362.0,22.06,3697300.0,2020-10-05 16:10:35
21288740.0,22.06,3697209.0,2020-10-05 16:10:47
21286604.0,22.06,3696771.0,2020-10-05 16:10:53
21286870.0,22.06,3696841.0,2020-10-05 16:10:59
21289248.0,22.06,3696771.0,2020-10-05 16:11:05
21287821.0,22.06,3697223.0,2020-10-05 16:11:17
21287031.0,22.06,3697356.0,2020-10-05 16:11:23
21289409.0,22.06,3696834.0,2020-10-05 16:11:29
21289047.0,22.06,3697209.0,2020-10-05 16:11:35
21286644.0,22.06,3696869.0,2020-10-05 16:11:41
21286387.0,22.06,3697258.0,2020-10-05 16:11:53
21286403.0,22.06,3697244.0,2020-10-05 16:11:59
21286467.0,22.06,3697016.0,2020-10-05 16:12:05
21285427.0,22.06,3696704.0,2020-10-05 16:12:11
21285694.0,22.06,3697244.0,2020-10-05 16:12:23
21289248.0,22.06,3696792.0,2020-10-05 16:12:35
21286362.0,22.06,3697251.0,2020-10-05 16:12:41
21289087.0,22.06,3697237.0,2020-10-05 16:12:47
21288619.0,22.06,3697170.0,2020-10-05 16:12:53
21289409.0,22.06,3696778.0,2020-10-05 16:12:59
21285960.0,22.06,3697237.0,2020-10-05 16:13:11
21286403.0,22.06,3696757.0,2020-10-05 16:13:23
21287031.0,22.06,3696848.0,2020-10-05 16:13:29
21289514.0,22.0,3697293.0,2020-10-05 16:13:35
21289168.0,22.06,3696771.0,2020-10-05 16:13:41
21286709.0,22.0,3696806.0,2020-10-05 16:13:47
21286604.0,22.06,3697321.0,2020-10-05 16:13:53
21288982.0,22.0,3696785.0,2020-10-05 16:13:59
21286910.0,22.06,3696897.0,2020-10-05 16:14:05
21286161.0,22.06,3697209.0,2020-10-05 16:14:11
21288740.0,22.0,3697195.0,2020-10-05 16:14:17
21285895.0,22.0,3696750.0,2020-10-05 16:14:23
810929345.0,22.0,3697223.0,2020-10-05 16:14:29
810931698.0,22.0,3697237.0,2020-10-05 16:14:35
810932552.0,22.06,3697209.0,2020-10-05 16:14:41
810932125.0,22.06,3697184.0,2020-10-05 16:14:47
810929385.0,22.06,3696732.0,2020-10-05 16:14:53
810929868.0,22.06,3696890.0,2020-10-05 16:14:59
810929651.0,22.06,3696820.0,2020-10-05 16:15:05
810932270.0,22.06,3697286.0,2020-10-05 16:15:11
810932125.0,22.06,3696757.0,2020-10-05 16:15:17
810932698.0,22.06,3697223.0,2020-10-05 16:15:23
810929787.0,22.06,3696883.0,2020-10-05 16:15:29
21289731.0,22.06,3696792.0,2020-10-05 16:15:35
21286564.0,22.06,3696841.0,2020-10-05 16:15:41
21286564.0,22.06,3696841.0,2020-10-05 16:15:47
21289127.0,22.06,3696799.0,2020-10-05 16:15:53
21289047.0,22.06,3696820.0,2020-10-05 16:15:59
21286910.0,22.06,3696876.0,2020-10-05 16:16:05
21287112.0,22.06,3697293.0,2020-10-05 16:16:11
21286951.0,22.06,3696739.0,2020-10-05 16:16:17
21286403.0,22.06,3696799.0,2020-10-05 16:16:23
21287031.0,22.06,3697314.0,2020-10-05 16:16:29
21287499.0,22.06,3697356.0,2020-10-05 16:16:36
21287177.0,22.06,3696771.0,2020-10-05 16:16:41
21289006.0,22.06,3696785.0,2020-10-05 16:16:48
21289143.0,22.06,3696764.0,2020-10-05 16:16:54
21286765.0,22.06,3697293.0,2020-10-05 16:16:59
21286790.0,22.06,3696792.0,2020-10-05 16:17:05
21286669.0,22.06,3696792.0,2020-10-05 16:17:12
21286362.0,22.06,3696883.0,2020-10-05 16:17:17
21288514.0,22.06,3697142.0,2020-10-05 16:17:23
21289554.0,22.06,3696995.0,2020-10-05 16:17:29
21289796.0,22.06,3697258.0,2020-10-05 16:17:35
21287257.0,22.06,3697293.0,2020-10-05 16:17:41
21289264.0,22.06,3697342.0,2020-10-05 16:17:47
21287418.0,22.06,3697307.0,2020-10-05 16:17:54
21287966.0,22.06,3696732.0,2020-10-05 16:17:59
21286870.0,22.06,3696834.0,2020-10-05 16:18:05
21286991.0,22.06,3697300.0,2020-10-05 16:18:11
21289635.0,22.06,3696820.0,2020-10-05 16:18:17
21288619.0,22.06,3696771.0,2020-10-05 16:18:23
21286604.0,22.06,3696711.0,2020-10-05 16:18:35
21286790.0,22.06,3697114.0,2020-10-05 16:18:41
21289449.0,22.06,3697335.0,2020-10-05 16:18:47
21286523.0,22.06,3696778.0,2020-10-05 16:18:53
21288353.0,22.06,3696655.0,2020-10-05 16:18:59
21285573.0,22.06,3697135.0,2020-10-05 16:19:05
21288700.0,22.06,3696655.0,2020-10-05 16:19:11
21287313.0,22.06,3697233.0,2020-10-05 16:19:17
21287523.0,22.06,3697170.0,2020-10-05 16:19:23
21286217.0,22.06,3696778.0,2020-10-05 16:19:29
21287781.0,22.06,3697177.0,2020-10-05 16:19:35
21285814.0,22.06,3697237.0,2020-10-05 16:19:41
21288821.0,22.06,3696785.0,2020-10-05 16:19:47
21289127.0,22.06,3696862.0,2020-10-05 16:19:59
21287297.0,22.06,3697419.0,2020-10-05 16:20:05
21288740.0,22.06,3696739.0,2020-10-05 16:20:11
21287112.0,22.06,3696806.0,2020-10-05 16:20:17
21286991.0,22.06,3696897.0,2020-10-05 16:20:29
21286685.0,22.06,3697286.0,2020-10-05 16:20:35
21286685.0,22.06,3696890.0,2020-10-05 16:20:41
21288861.0,22.06,3697265.0,2020-10-05 16:20:47
21287257.0,22.12,3696827.0,2020-10-05 16:20:53
21286669.0,22.06,3696771.0,2020-10-05 16:20:59
21289183.0,22.06,3697328.0,2020-10-05 16:21:05
21290118.0,22.06,3696827.0,2020-10-05 16:21:11
21286910.0,22.06,3696890.0,2020-10-05 16:21:23
21289474.0,22.06,3697272.0,2020-10-05 16:21:29
21289168.0,22.06,3697163.0,2020-10-05 16:21:35
21286000.0,22.06,3696855.0,2020-10-05 16:21:41
21286830.0,22.06,3696883.0,2020-10-05 16:21:47
21286870.0,22.06,3697356.0,2020-10-05 16:21:53
21289409.0,22.06,3696813.0,2020-10-05 16:21:59
21286387.0,22.06,3696876.0,2020-10-05 16:22:11
21286765.0,22.06,3697272.0,2020-10-05 16:22:17
21290078.0,22.06,3696925.0,2020-10-05 16:22:23
21289877.0,22.06,3696932.0,2020-10-05 16:22:29
21286725.0,22.06,3697272.0,2020-10-05 16:22:41
21289449.0,22.06,3697149.0,2020-10-05 16:22:47
21287926.0,22.06,3697258.0,2020-10-05 16:22:53
21287499.0,22.06,3696785.0,2020-10-05 16:22:59
21287886.0,22.06,3696855.0,2020-10-05 16:23:05
21289288.0,22.06,3696855.0,2020-10-05 16:23:11
21287217.0,22.06,3696953.0,2020-10-05 16:23:18
21286725.0,22.06,3697016.0,2020-10-05 16:23:23
21288394.0,22.06,3696806.0,2020-10-05 16:23:29
21286564.0,22.06,3697135.0,2020-10-05 16:23:35
21289127.0,22.06,3697349.0,2020-10-05 16:23:41
21286790.0,22.06,3696869.0,2020-10-05 16:23:47
21286910.0,22.06,3697342.0,2020-10-05 16:23:54
21289168.0,22.06,3696841.0,2020-10-05 16:23:59
21289635.0,22.06,3697251.0,2020-10-05 16:24:05
21289570.0,22.06,3697223.0,2020-10-05 16:24:12
21287233.0,22.06,3696862.0,2020-10-05 16:24:17
21286805.0,22.06,3697279.0,2020-10-05 16:24:24
21287740.0,22.06,3696739.0,2020-10-05 16:24:30
21287152.0,22.06,3696760.0,2020-10-05 16:24:36
21289756.0,22.06,3697286.0,2020-10-05 16:24:42
21287499.0,22.06,3696890.0,2020-10-05 16:24:48
21286830.0,22.06,3696813.0,2020-10-05 16:24:54
21289611.0,22.06,3697251.0,2020-10-05 16:25:06
21287740.0,22.06,3697170.0,2020-10-05 16:25:12
21289957.0,22.06,3697237.0,2020-10-05 16:25:18
21287765.0,22.06,3697009.0,2020-10-05 16:25:24
21288901.0,22.06,3697079.0,2020-10-05 16:25:36
21287072.0,22.06,3697251.0,2020-10-05 16:25:48
21289183.0,22.06,3696932.0,2020-10-05 16:25:54
810930376.0,22.06,3696890.0,2020-10-05 16:26:00
810933156.0,22.06,3697328.0,2020-10-05 16:26:06
810930481.0,22.06,3697258.0,2020-10-05 16:26:12
810932955.0,22.06,3697244.0,2020-10-05 16:26:18
810932432.0,22.06,3697209.0,2020-10-05 16:26:24
810930456.0,22.06,3696876.0,2020-10-05 16:26:30
810929562.0,22.06,3696799.0,2020-10-05 16:26:36
810932407.0,22.0,3697174.0,2020-10-05 16:26:42
810929787.0,22.0,3696718.0,2020-10-05 16:26:48
810932875.0,22.06,3696792.0,2020-10-05 16:26:54
810930174.0,22.06,3696911.0,2020-10-05 16:27:00
810930295.0,22.06,3696855.0,2020-10-05 16:27:06
810932818.0,22.06,3697335.0,2020-10-05 16:27:12
810933020.0,22.06,3697037.0,2020-10-05 16:27:18
810930295.0,22.06,3697300.0,2020-10-05 16:27:24
810930054.0,22.06,3696792.0,2020-10-05 16:27:30
810932633.0,22.06,3696792.0,2020-10-05 16:27:36
810929465.0,22.06,3696771.0,2020-10-05 16:27:54
810930416.0,22.06,3696785.0,2020-10-05 16:28:00
810932432.0,22.06,3697202.0,2020-10-05 16:28:06
810932633.0,22.06,3697328.0,2020-10-05 16:28:12
810929852.0,22.06,3696974.0,2020-10-05 16:28:18
810931859.0,22.06,3697272.0,2020-10-05 16:28:24
810930376.0,22.06,3696820.0,2020-10-05 16:28:30
810930215.0,22.06,3697258.0,2020-10-05 16:28:36
810929747.0,22.06,3696841.0,2020-10-05 16:28:42
810929949.0,22.06,3696806.0,2020-10-05 16:28:48
810933020.0,22.06,3697314.0,2020-10-05 16:28:54
810930134.0,22.06,3696827.0,2020-10-05 16:29:00
810930642.0,22.06,3697002.0,2020-10-05 16:29:12
810932673.0,22.06,3696792.0,2020-10-05 16:29:18
810932818.0,22.06,3697128.0,2020-10-05 16:29:24
810930924.0,22.06,3697258.0,2020-10-05 16:29:30
810930561.0,22.06,3696820.0,2020-10-05 16:29:49
810933181.0,22.06,3697170.0,2020-10-05 16:29:55
810930054.0,22.06,3697177.0,2020-10-05 16:30:06
810932673.0,22.06,3696806.0,2020-10-05 16:30:13
810932778.0,22.06,3697258.0,2020-10-05 16:30:18
810932673.0,22.06,3697349.0,2020-10-05 16:30:25
810932778.0,22.0,3696820.0,2020-10-05 16:30:30
810930376.0,22.06,3696806.0,2020-10-05 16:30:36
810930682.0,22.06,3697391.0,2020-10-05 16:30:42
810930376.0,22.06,3697230.0,2020-10-05 16:30:49
810932955.0,22.06,3697209.0,2020-10-05 16:30:55
810933810.0,22.06,3697398.0,2020-10-05 16:31:01
810930803.0,22.06,3697279.0,2020-10-05 16:31:06
810932955.0,22.06,3697321.0,2020-10-05 16:31:13
810933036.0,22.06,3696799.0,2020-10-05 16:31:25
810929425.0,22.06,3697135.0,2020-10-05 16:31:36
810932794.0,22.0,3697300.0,2020-10-05 16:31:47
810932794.0,22.06,3696799.0,2020-10-05 16:31:48
810929868.0,22.06,3696732.0,2020-10-05 16:32:01
810930481.0,22.06,3697314.0,2020-10-05 16:32:06
810930561.0,22.0,3697293.0,2020-10-05 16:32:30
810930416.0,22.0,3696820.0,2020-10-05 16:32:36
810929320.0,22.0,3696613.0,2020-10-05 16:32:42
810934358.0,22.06,3697286.0,2020-10-05 16:39:49
810931819.0,22.06,3696841.0,2020-10-05 16:39:54
810931617.0,22.06,3696799.0,2020-10-05 16:40:01
810933754.0,22.06,3697335.0,2020-10-05 16:40:07
810931658.0,22.06,3696820.0,2020-10-05 16:40:19
810933221.0,22.06,3697086.0,2020-10-05 16:40:25
810932004.0,22.06,3696946.0,2020-10-05 16:40:31
810933810.0,22.06,3697300.0,2020-10-05 16:40:43
810931456.0,22.06,3696778.0,2020-10-05 16:40:49
810934011.0,22.06,3696848.0,2020-10-05 16:40:55
810934277.0,22.06,3697251.0,2020-10-05 16:41:01
810931924.0,22.06,3697002.0,2020-10-05 16:41:06
810934664.0,22.06,3697286.0,2020-10-05 16:41:13
810931859.0,22.06,3696820.0,2020-10-05 16:41:18
810935212.0,22.06,3697335.0,2020-10-05 16:41:25
810932391.0,22.06,3696848.0,2020-10-05 16:41:30
810931778.0,22.06,3697363.0,2020-10-05 16:41:37
21291908.0,22.06,3696897.0,2020-10-05 16:41:42
21289062.0,22.06,3697335.0,2020-10-05 16:41:49
21291279.0,22.06,3697265.0,2020-10-05 16:41:54
21291521.0,22.06,3697300.0,2020-10-05 16:42:06
21291053.0,22.06,3697251.0,2020-10-05 16:42:13
21291320.0,22.06,3697286.0,2020-10-05 16:42:19
21291320.0,22.06,3697300.0,2020-10-05 16:42:31
21288942.0,22.0,3696897.0,2020-10-05 16:42:37
21289087.0,22.06,3697212.0,2020-10-05 16:42:43
21292190.0,22.06,3697156.0,2020-10-05 16:42:49
21289716.0,22.06,3697398.0,2020-10-05 16:43:07
21291360.0,22.06,3697058.0,2020-10-05 16:43:13
21288700.0,22.0,3696806.0,2020-10-05 16:43:19
21288555.0,22.06,3697286.0,2020-10-05 16:43:25
21289796.0,22.0,3697258.0,2020-10-05 16:43:31
21289022.0,22.06,3696876.0,2020-10-05 16:43:37
21291440.0,22.06,3697237.0,2020-10-05 16:43:43
21291481.0,22.06,3697293.0,2020-10-05 16:43:55
21289329.0,22.06,3696904.0,2020-10-05 16:44:01
21288434.0,22.06,3697356.0,2020-10-05 16:44:07
21288579.0,22.06,3696820.0,2020-10-05 16:44:13
21289248.0,22.06,3697293.0,2020-10-05 16:44:37
21291787.0,22.06,3697279.0,2020-10-05 16:44:43
21288273.0,22.06,3696438.0,2020-10-05 16:44:49
21291174.0,22.06,3696739.0,2020-10-05 16:44:55
21289022.0,22.06,3697293.0,2020-10-05 16:45:01
21289409.0,22.06,3696792.0,2020-10-05 16:45:07
21288861.0,22.06,3697230.0,2020-10-05 16:45:13
21288273.0,22.06,3697230.0,2020-10-05 16:45:19
21288781.0,22.06,3696897.0,2020-10-05 16:45:25
21288837.0,22.06,3697321.0,2020-10-05 16:45:37
21288700.0,22.06,3696925.0,2020-10-05 16:45:43
21292335.0,22.06,3697121.0,2020-10-05 16:45:49
21291134.0,22.06,3696806.0,2020-10-05 16:45:55
21291053.0,22.06,3696739.0,2020-10-05 16:46:01
21291561.0,22.06,3697321.0,2020-10-05 16:46:07
21291214.0,22.06,3697328.0,2020-10-05 16:46:13
21291803.0,22.0,3696834.0,2020-10-05 16:46:19
21291360.0,22.06,3697272.0,2020-10-05 16:46:31
21288434.0,22.06,3696827.0,2020-10-05 16:46:37
21289062.0,22.06,3697342.0,2020-10-05 16:46:43
21291521.0,22.06,3696862.0,2020-10-05 16:46:55
21289022.0,22.0,3697307.0,2020-10-05 16:47:01
21290239.0,22.06,3697244.0,2020-10-05 16:47:13
21291400.0,22.0,3697072.0,2020-10-05 16:47:19
21289103.0,22.06,3696869.0,2020-10-05 16:47:25
21291908.0,22.0,3697356.0,2020-10-05 16:47:37
21291642.0,22.0,3697321.0,2020-10-05 16:47:49
21288942.0,22.06,3697167.0,2020-10-05 16:47:55
21289449.0,22.0,3696799.0,2020-10-05 16:48:03
21291682.0,22.06,3696869.0,2020-10-05 16:48:08
21290973.0,22.0,3696827.0,2020-10-05 16:48:13
21288087.0,22.06,3697286.0,2020-10-05 16:48:19
21291481.0,22.06,3697258.0,2020-10-05 16:48:25
21291481.0,22.06,3697237.0,2020-10-05 16:48:37
21292069.0,22.06,3697307.0,2020-10-05 16:48:43
21291053.0,22.06,3696764.0,2020-10-05 16:48:49
21291440.0,22.06,3697279.0,2020-10-05 16:48:55
21290771.0,22.06,3696771.0,2020-10-05 16:49:01
21291440.0,22.06,3696778.0,2020-10-05 16:49:07
21289208.0,22.06,3696771.0,2020-10-05 16:49:13
21288675.0,22.06,3697342.0,2020-10-05 16:49:20
21289127.0,22.06,3697314.0,2020-10-05 16:49:25
21291360.0,22.06,3696778.0,2020-10-05 16:49:32
21291682.0,22.06,3696890.0,2020-10-05 16:49:37
21291174.0,22.06,3697314.0,2020-10-05 16:49:44
21288514.0,22.06,3696827.0,2020-10-05 16:49:49
21291320.0,22.06,3697272.0,2020-10-05 16:49:55
21288514.0,22.06,3697230.0,2020-10-05 16:50:01
21290425.0,22.06,3696627.0,2020-10-05 16:50:07
21288353.0,22.06,3696799.0,2020-10-05 16:50:13
21290787.0,22.06,3697177.0,2020-10-05 16:50:20
21288434.0,22.06,3696690.0,2020-10-05 16:50:31
21290626.0,22.06,3697188.0,2020-10-05 16:50:37
21288394.0,22.06,3697128.0,2020-10-05 16:50:44
21288434.0,22.06,3697342.0,2020-10-05 16:50:50
21290626.0,22.06,3696785.0,2020-10-05 16:51:01
21288313.0,22.06,3696820.0,2020-10-05 16:51:07
21288192.0,22.06,3697156.0,2020-10-05 16:51:13
