Moisture,Soil_temp,EC,time
21006217.0,21.75,3698092.0,2020-10-28 13:05:03
21011066.0,21.75,3698148.0,2020-10-28 13:05:09
21008368.0,21.75,3698197.0,2020-10-28 13:05:21
21013914.0,21.75,3697703.0,2020-10-28 13:05:27
21005043.0,21.75,3698176.0,2020-10-28 13:05:33
21008796.0,21.75,3697689.0,2020-10-28 13:05:41
21009732.0,21.75,3698099.0,2020-10-28 13:05:51
21005899.0,21.75,3697808.0,2020-10-28 13:05:57
21007542.0,21.68,3698120.0,2020-10-28 13:06:03
21006566.0,21.75,3697738.0,2020-10-28 13:06:09
21014691.0,21.75,3697724.0,2020-10-28 13:06:21
21015199.0,21.75,3697587.0,2020-10-28 13:06:27
21014571.0,21.75,3697780.0,2020-10-28 13:06:33
21009184.0,21.75,3698162.0,2020-10-28 13:06:39
21014969.0,21.75,3698106.0,2020-10-28 13:06:45
21012311.0,21.75,3698134.0,2020-10-28 13:06:51
21014103.0,21.68,3697675.0,2020-10-28 13:06:57
21005590.0,21.68,3698106.0,2020-10-28 13:07:04
21010549.0,21.75,3697538.0,2020-10-28 13:07:09
21004844.0,21.68,3697510.0,2020-10-28 13:07:21
21000782.0,21.68,3697643.0,2020-10-28 13:07:28
21011096.0,21.68,3698078.0,2020-10-28 13:07:33
21004764.0,21.68,3697594.0,2020-10-28 13:07:40
21000901.0,21.68,3698025.0,2020-10-28 13:07:45
21011684.0,21.68,3698162.0,2020-10-28 13:07:52
21006447.0,21.68,3697580.0,2020-10-28 13:07:57
21006725.0,21.68,3698099.0,2020-10-28 13:08:04
21007462.0,21.68,3697780.0,2020-10-28 13:08:09
21009414.0,21.62,3697552.0,2020-10-28 13:08:16
21002972.0,21.68,3697633.0,2020-10-28 13:08:21
21009922.0,21.68,3697696.0,2020-10-28 13:08:28
21004217.0,21.68,3697622.0,2020-10-28 13:08:33
21006447.0,21.62,3698071.0,2020-10-28 13:08:40
21009683.0,21.68,3697573.0,2020-10-28 13:08:45
20998949.0,21.68,3698169.0,2020-10-28 13:08:52
21001647.0,21.68,3697801.0,2020-10-28 13:08:57
21010748.0,21.68,3697016.0,2020-10-28 13:09:09
21011326.0,21.68,3698197.0,2020-10-28 13:09:16
21011405.0,21.68,3698197.0,2020-10-28 13:09:28
21014412.0,21.62,3697787.0,2020-10-28 13:09:40
21012222.0,21.62,3697647.0,2020-10-28 13:09:45
21009105.0,21.62,3697941.0,2020-10-28 13:09:52
21012540.0,21.62,3697622.0,2020-10-28 13:10:04
21005312.0,21.68,3697608.0,2020-10-28 13:10:09
21008518.0,21.68,3697787.0,2020-10-28 13:10:16
21007113.0,21.62,3698148.0,2020-10-28 13:10:21
21009533.0,21.62,3697899.0,2020-10-28 13:10:28
21007193.0,21.68,3698148.0,2020-10-28 13:10:33
21015088.0,21.62,3697601.0,2020-10-28 13:10:40
21013993.0,21.68,3698204.0,2020-10-28 13:10:45
21007074.0,21.68,3697752.0,2020-10-28 13:10:57
21007272.0,21.62,3697710.0,2020-10-28 13:11:04
21012112.0,21.62,3698204.0,2020-10-28 13:11:09
21012461.0,21.68,3698155.0,2020-10-28 13:11:16
21008398.0,21.68,3697717.0,2020-10-28 13:11:21
21007582.0,21.68,3697566.0,2020-10-28 13:11:28
21003948.0,21.62,3698099.0,2020-10-28 13:11:34
21005312.0,21.68,3698141.0,2020-10-28 13:11:40
20999179.0,21.62,3697997.0,2020-10-28 13:11:46
21003669.0,21.68,3698053.0,2020-10-28 13:11:52
21009295.0,21.62,3698127.0,2020-10-28 13:11:58
21014532.0,21.62,3697622.0,2020-10-28 13:12:04
21005511.0,21.68,3697801.0,2020-10-28 13:12:10
21006685.0,21.68,3698120.0,2020-10-28 13:12:16
21010271.0,21.68,3698260.0,2020-10-28 13:12:22
21005789.0,21.68,3697647.0,2020-10-28 13:12:28
21008557.0,21.68,3698155.0,2020-10-28 13:12:34
21006756.0,21.68,3698141.0,2020-10-28 13:12:40
21011057.0,21.68,3698074.0,2020-10-28 13:12:46
21010478.0,21.62,3698127.0,2020-10-28 13:12:52
21005082.0,21.68,3697801.0,2020-10-28 13:12:58
21011255.0,21.68,3698204.0,2020-10-28 13:13:04
21000472.0,21.68,3697815.0,2020-10-28 13:13:10
21011405.0,21.68,3698011.0,2020-10-28 13:13:22
21007034.0,21.68,3698141.0,2020-10-28 13:13:27
21008368.0,21.68,3698134.0,2020-10-28 13:13:34
21004813.0,21.62,3698176.0,2020-10-28 13:13:39
21012112.0,21.68,3697668.0,2020-10-28 13:13:58
21011366.0,21.68,3698127.0,2020-10-28 13:14:03
21012231.0,21.68,3697608.0,2020-10-28 13:14:10
21003996.0,21.68,3698106.0,2020-10-28 13:14:16
21010041.0,21.68,3697647.0,2020-10-28 13:14:22
21011763.0,21.68,3697696.0,2020-10-28 13:14:28
21006486.0,21.68,3698190.0,2020-10-28 13:14:34
21003210.0,21.68,3697780.0,2020-10-28 13:14:40
21009414.0,21.68,3698060.0,2020-10-28 13:14:46
21002583.0,21.68,3697682.0,2020-10-28 13:14:52
21002972.0,21.68,3698067.0,2020-10-28 13:14:58
21016960.0,21.68,3697710.0,2020-10-28 13:15:10
21004575.0,21.68,3698099.0,2020-10-28 13:15:22
21008986.0,21.68,3698113.0,2020-10-28 13:15:28
21010668.0,21.68,3697710.0,2020-10-28 13:15:34
21012112.0,21.68,3697738.0,2020-10-28 13:15:40
21012849.0,21.68,3697689.0,2020-10-28 13:15:46
21008120.0,21.75,3697682.0,2020-10-28 13:16:04
21008986.0,21.68,3697538.0,2020-10-28 13:16:10
21008368.0,21.68,3697661.0,2020-10-28 13:16:16
21015676.0,21.68,3698078.0,2020-10-28 13:16:22
21008566.0,21.68,3697794.0,2020-10-28 13:16:28
21009184.0,21.68,3697997.0,2020-10-28 13:16:40
21013207.0,21.68,3698141.0,2020-10-28 13:16:52
21015905.0,21.68,3698155.0,2020-10-28 13:16:58
21003709.0,21.68,3697717.0,2020-10-28 13:17:04
21007582.0,21.68,3697654.0,2020-10-28 13:17:10
21015667.0,21.75,3698092.0,2020-10-28 13:17:22
21007193.0,21.75,3698085.0,2020-10-28 13:17:34
21005511.0,21.75,3697703.0,2020-10-28 13:17:40
21004963.0,21.75,3698190.0,2020-10-28 13:17:46
21016841.0,21.75,3697647.0,2020-10-28 13:18:04
21008668.0,21.75,3698211.0,2020-10-28 13:18:10
21005511.0,21.75,3697738.0,2020-10-28 13:18:16
21007820.0,21.75,3698169.0,2020-10-28 13:18:28
21007582.0,21.68,3697731.0,2020-10-28 13:18:34
21008557.0,21.75,3697668.0,2020-10-28 13:18:40
21009454.0,21.75,3698288.0,2020-10-28 13:18:46
21009105.0,21.68,3697724.0,2020-10-28 13:18:52
21016532.0,21.68,3697759.0,2020-10-28 13:18:58
21013088.0,21.68,3698190.0,2020-10-28 13:19:04
21013755.0,21.68,3698162.0,2020-10-28 13:19:10
21007701.0,21.68,3697703.0,2020-10-28 13:19:16
21010081.0,21.68,3698155.0,2020-10-28 13:19:22
21006098.0,21.68,3697668.0,2020-10-28 13:19:28
21011136.0,21.68,3697724.0,2020-10-28 13:19:34
21008248.0,21.68,3697766.0,2020-10-28 13:19:39
21016024.0,21.75,3698204.0,2020-10-28 13:19:46
21009374.0,21.75,3697573.0,2020-10-28 13:19:51
21010977.0,21.68,3698204.0,2020-10-28 13:19:58
21013326.0,21.68,3698039.0,2020-10-28 13:20:03
21007383.0,21.68,3697608.0,2020-10-28 13:20:10
21010668.0,21.68,3697601.0,2020-10-28 13:20:15
21010778.0,21.68,3697766.0,2020-10-28 13:20:22
21009304.0,21.68,3697892.0,2020-10-28 13:20:27
21001647.0,21.75,3698099.0,2020-10-28 13:20:33
21001219.0,21.68,3697689.0,2020-10-28 13:20:39
21001996.0,21.68,3698127.0,2020-10-28 13:20:46
21012501.0,21.68,3698113.0,2020-10-28 13:20:58
21015865.0,21.68,3698078.0,2020-10-28 13:21:04
21005281.0,21.68,3697594.0,2020-10-28 13:21:10
21005859.0,21.68,3697647.0,2020-10-28 13:21:16
21008875.0,21.68,3697871.0,2020-10-28 13:21:22
21014850.0,21.68,3697787.0,2020-10-28 13:21:28
21005519.0,21.68,3698155.0,2020-10-28 13:21:34
21003250.0,21.68,3697696.0,2020-10-28 13:21:40
21004226.0,21.68,3697752.0,2020-10-28 13:21:46
21008239.0,21.68,3697580.0,2020-10-28 13:21:51
21002115.0,21.68,3697626.0,2020-10-28 13:21:58
21015278.0,21.68,3698067.0,2020-10-28 13:22:03
21003360.0,21.68,3698113.0,2020-10-28 13:22:10
21003709.0,21.68,3698018.0,2020-10-28 13:22:15
21006447.0,21.68,3697990.0,2020-10-28 13:22:22
21003948.0,21.68,3697517.0,2020-10-28 13:22:27
21012739.0,21.68,3698004.0,2020-10-28 13:22:34
21004853.0,21.68,3697948.0,2020-10-28 13:22:39
21014064.0,21.68,3698025.0,2020-10-28 13:22:46
21012660.0,21.68,3697538.0,2020-10-28 13:22:52
21013485.0,21.68,3697587.0,2020-10-28 13:22:58
21004137.0,21.68,3697668.0,2020-10-28 13:23:04
21000004.0,21.68,3697608.0,2020-10-28 13:23:10
21011176.0,21.68,3697955.0,2020-10-28 13:23:16
21008129.0,21.68,3697615.0,2020-10-28 13:23:22
21003789.0,21.68,3697566.0,2020-10-28 13:23:28
21005630.0,21.68,3697640.0,2020-10-28 13:23:34
21010898.0,21.68,3697587.0,2020-10-28 13:23:40
21009374.0,21.68,3697622.0,2020-10-28 13:23:46
21011684.0,21.68,3697696.0,2020-10-28 13:23:52
21004495.0,21.68,3698099.0,2020-10-28 13:23:58
21002393.0,21.68,3698078.0,2020-10-28 13:24:16
21015040.0,21.68,3698099.0,2020-10-28 13:24:28
21014103.0,21.68,3697745.0,2020-10-28 13:24:34
21013167.0,21.68,3698162.0,2020-10-28 13:24:40
21015627.0,21.68,3698025.0,2020-10-28 13:24:47
21004226.0,21.68,3697696.0,2020-10-28 13:24:52
21011216.0,21.68,3698099.0,2020-10-28 13:24:59
21007621.0,21.68,3698155.0,2020-10-28 13:25:04
21006645.0,21.68,3697654.0,2020-10-28 13:25:16
21011564.0,21.68,3697615.0,2020-10-28 13:25:22
21012112.0,21.68,3697717.0,2020-10-28 13:25:28
21011216.0,21.62,3697920.0,2020-10-28 13:25:40
21014801.0,21.62,3697531.0,2020-10-28 13:25:52
21011564.0,21.62,3698060.0,2020-10-28 13:25:58
21016024.0,21.62,3698162.0,2020-10-28 13:26:04
21011494.0,21.68,3698067.0,2020-10-28 13:26:11
21015309.0,21.62,3697531.0,2020-10-28 13:26:16
21000980.0,21.62,3697440.0,2020-10-28 13:26:22
21002852.0,21.62,3698018.0,2020-10-28 13:26:28
21012081.0,21.68,3697587.0,2020-10-28 13:26:34
21008796.0,21.62,3698176.0,2020-10-28 13:26:40
21012620.0,21.62,3697587.0,2020-10-28 13:26:52
21008129.0,21.62,3697906.0,2020-10-28 13:26:58
21002464.0,21.62,3697675.0,2020-10-28 13:27:10
21012390.0,21.62,3698092.0,2020-10-28 13:27:17
21006566.0,21.62,3698078.0,2020-10-28 13:27:22
21004694.0,21.62,3698039.0,2020-10-28 13:27:29
21003201.0,21.62,3697643.0,2020-10-28 13:27:34
21008756.0,21.62,3698092.0,2020-10-28 13:27:41
21005511.0,21.62,3698018.0,2020-10-28 13:27:47
21004137.0,21.62,3697426.0,2020-10-28 13:27:53
21010310.0,21.62,3697622.0,2020-10-28 13:27:59
21001607.0,21.62,3697384.0,2020-10-28 13:28:05
21003678.0,21.62,3697328.0,2020-10-28 13:28:11
21012739.0,21.62,3697885.0,2020-10-28 13:28:23
21006915.0,21.62,3697559.0,2020-10-28 13:28:29
21005480.0,21.62,3698127.0,2020-10-28 13:28:35
21003082.0,21.62,3697545.0,2020-10-28 13:28:41
21008677.0,21.62,3697682.0,2020-10-28 13:28:47
810919282.0,21.62,3697752.0,2020-10-28 13:28:53
810915250.0,21.62,3697580.0,2020-10-28 13:28:59
810912720.0,21.62,3697766.0,2020-10-28 13:29:05
810908349.0,21.62,3697545.0,2020-10-28 13:29:23
810906936.0,21.62,3697608.0,2020-10-28 13:29:29
810909157.0,21.62,3698078.0,2020-10-28 13:29:35
810914831.0,21.62,3697587.0,2020-10-28 13:29:41
810915957.0,21.62,3697615.0,2020-10-28 13:29:47
810912711.0,21.62,3698011.0,2020-10-28 13:29:53
810914950.0,21.68,3698018.0,2020-10-28 13:29:59
810916694.0,21.62,3697489.0,2020-10-28 13:30:05
810915370.0,21.62,3697622.0,2020-10-28 13:30:11
810917909.0,21.62,3698106.0,2020-10-28 13:30:17
810914981.0,21.62,3697601.0,2020-10-28 13:30:23
810914751.0,21.62,3698134.0,2020-10-28 13:30:36
810913109.0,21.68,3697675.0,2020-10-28 13:30:47
810914981.0,21.62,3698120.0,2020-10-28 13:30:59
810911426.0,21.62,3697654.0,2020-10-28 13:31:05
810916544.0,21.62,3698211.0,2020-10-28 13:31:11
810917012.0,21.62,3697731.0,2020-10-28 13:31:17
810906468.0,21.68,3698169.0,2020-10-28 13:31:54
810921344.0,21.68,3698113.0,2020-10-28 13:31:59
810918774.0,21.68,3698085.0,2020-10-28 13:32:05
810911696.0,21.62,3697489.0,2020-10-28 13:32:17
810916465.0,21.68,3697629.0,2020-10-28 13:32:24
810916893.0,21.68,3697948.0,2020-10-28 13:32:36
810916663.0,21.68,3698092.0,2020-10-28 13:32:41
810915648.0,21.62,3697913.0,2020-10-28 13:32:53
810906936.0,21.62,3697717.0,2020-10-28 13:33:00
810917988.0,21.62,3697696.0,2020-10-28 13:33:06
810916743.0,21.62,3697531.0,2020-10-28 13:33:12
810915060.0,21.62,3697675.0,2020-10-28 13:33:18
810908300.0,21.62,3697615.0,2020-10-28 13:33:24
810916584.0,21.62,3698099.0,2020-10-28 13:33:30
810920138.0,21.62,3698074.0,2020-10-28 13:33:36
810916584.0,21.62,3697654.0,2020-10-28 13:33:42
810921264.0,21.62,3698092.0,2020-10-28 13:33:49
810911577.0,21.62,3697496.0,2020-10-28 13:33:54
810918774.0,21.68,3697622.0,2020-10-28 13:34:00
810915966.0,21.62,3698092.0,2020-10-28 13:34:06
810915957.0,21.68,3697710.0,2020-10-28 13:34:12
810909007.0,21.68,3697997.0,2020-10-28 13:34:18
810917370.0,21.68,3697871.0,2020-10-28 13:34:24
810914513.0,21.68,3697580.0,2020-10-28 13:34:30
810906158.0,21.68,3697531.0,2020-10-28 13:34:48
810913776.0,21.68,3698141.0,2020-10-28 13:34:54
810914941.0,21.62,3698078.0,2020-10-28 13:35:00
810911197.0,21.68,3697440.0,2020-10-28 13:35:06
810918496.0,21.62,3698113.0,2020-10-28 13:35:12
810920496.0,21.62,3697955.0,2020-10-28 13:35:18
810916624.0,21.62,3698085.0,2020-10-28 13:35:24
810913767.0,21.62,3697997.0,2020-10-28 13:35:30
810921075.0,21.62,3697906.0,2020-10-28 13:35:36
810914394.0,21.62,3697647.0,2020-10-28 13:35:42
810920677.0,21.62,3697552.0,2020-10-28 13:35:49
810914164.0,21.62,3697559.0,2020-10-28 13:35:54
810911109.0,21.62,3698039.0,2020-10-28 13:36:01
810914632.0,21.62,3697573.0,2020-10-28 13:36:13
810918187.0,21.62,3697496.0,2020-10-28 13:36:18
810910451.0,21.62,3697668.0,2020-10-28 13:36:24
810910141.0,21.56,3698039.0,2020-10-28 13:36:30
810917092.0,21.62,3698113.0,2020-10-28 13:36:36
810911705.0,21.62,3698078.0,2020-10-28 13:36:42
810919900.0,21.62,3698004.0,2020-10-28 13:36:48
810916186.0,21.62,3698092.0,2020-10-28 13:37:01
810917758.0,21.62,3697594.0,2020-10-28 13:37:06
810916902.0,21.62,3697545.0,2020-10-28 13:37:13
810908609.0,21.62,3697587.0,2020-10-28 13:37:18
810909514.0,21.62,3698057.0,2020-10-28 13:37:24
810918933.0,21.62,3698039.0,2020-10-28 13:37:30
810910720.0,21.62,3697990.0,2020-10-28 13:37:36
810906737.0,21.62,3697962.0,2020-10-28 13:37:42
810920218.0,21.62,3697510.0,2020-10-28 13:37:48
810916235.0,21.62,3697629.0,2020-10-28 13:37:54
810921393.0,21.62,3698032.0,2020-10-28 13:38:00
810918257.0,21.62,3697647.0,2020-10-28 13:38:12
810913259.0,21.62,3697997.0,2020-10-28 13:38:18
810906658.0,21.62,3697566.0,2020-10-28 13:38:24
810918425.0,21.62,3697724.0,2020-10-28 13:38:30
810916504.0,21.62,3697552.0,2020-10-28 13:38:36
810916116.0,21.62,3698078.0,2020-10-28 13:38:42
810904278.0,21.62,3697605.0,2020-10-28 13:38:48
810919520.0,21.62,3698060.0,2020-10-28 13:38:54
810919631.0,21.62,3697990.0,2020-10-28 13:39:00
810916813.0,21.62,3697615.0,2020-10-28 13:39:06
810920527.0,21.62,3697601.0,2020-10-28 13:39:12
810908181.0,21.62,3698053.0,2020-10-28 13:39:18
810916235.0,21.5,3698067.0,2020-10-28 13:39:36
810914124.0,21.5,3697524.0,2020-10-28 13:39:42
810906666.0,21.56,3697689.0,2020-10-28 13:39:48
810908530.0,21.56,3698134.0,2020-10-28 13:39:54
810907991.0,21.62,3697608.0,2020-10-28 13:40:00
810909117.0,21.56,3697629.0,2020-10-28 13:40:06
810907095.0,21.62,3697608.0,2020-10-28 13:40:19
810912164.0,21.62,3697626.0,2020-10-28 13:40:24
810910212.0,21.62,3698025.0,2020-10-28 13:40:36
810919979.0,21.62,3698120.0,2020-10-28 13:40:42
810918695.0,21.62,3697636.0,2020-10-28 13:40:48
810909046.0,21.62,3698011.0,2020-10-28 13:40:55
810916942.0,21.62,3698120.0,2020-10-28 13:41:00
810912711.0,21.62,3697983.0,2020-10-28 13:41:06
810914363.0,21.62,3698011.0,2020-10-28 13:41:12
810909863.0,21.62,3698046.0,2020-10-28 13:41:18
810905960.0,21.62,3697447.0,2020-10-28 13:41:24
810908927.0,21.62,3697997.0,2020-10-28 13:41:30
810919123.0,21.62,3697573.0,2020-10-28 13:41:36
810920487.0,21.62,3697983.0,2020-10-28 13:41:42
810908380.0,21.62,3697934.0,2020-10-28 13:41:48
810908300.0,21.62,3698127.0,2020-10-28 13:41:54
810905761.0,21.62,3697629.0,2020-10-28 13:42:00
810914274.0,21.62,3697580.0,2020-10-28 13:42:06
810918536.0,21.62,3697608.0,2020-10-28 13:42:12
810909545.0,21.62,3698060.0,2020-10-28 13:42:19
810914195.0,21.62,3697941.0,2020-10-28 13:42:24
810919202.0,21.62,3697976.0,2020-10-28 13:42:31
810915568.0,21.62,3697913.0,2020-10-28 13:42:36
810920059.0,21.62,3697608.0,2020-10-28 13:42:43
810919591.0,21.62,3697941.0,2020-10-28 13:42:48
